ticket,filename,path,size,date,author,description,status
3488,A.mo,ticket/3488/A.mo,86,2016-05-09 15:36:59,adeas31,,ok
3488,script.mos,ticket/3488/script.mos,403,2016-05-09 15:37:11,adeas31,,ok
3491,HeatingSystem.pdf,ticket/3491/HeatingSystem.pdf,378170,2015-10-03 10:03:09,lochel,a first quick analysis of the back end performance,ok
3491,HeatingSystem_v1.9.4-dev.168+g1c35b32.pdf,ticket/3491/HeatingSystem_v1.9.4-dev.168+g1c35b32.pdf,378211,2015-10-05 14:59:00,lochel,second analysis of the back end performance,ok
3491,HeatingSystem_v1.9.4-dev.539+gc45436a.pdf,ticket/3491/HeatingSystem_v1.9.4-dev.539+gc45436a.pdf,408342,2015-11-18 13:29:22,lochel,,ok
3495,TestWkeitTotal.mo,ticket/3495/TestWkeitTotal.mo,37876,2015-10-07 08:45:20,lochel,,ok
3496,main.log,ticket/3496/main.log,3408213,2015-10-07 14:26:35,dersh,Build log file,ok
3499,Modelica_AddOn.mo,ticket/3499/Modelica_AddOn.mo,1339144,2015-10-07 20:10:38,Christian Kral,Modelica_AddOn,ok
3499,SMEE_Generator_Dymola.png,ticket/3499/SMEE_Generator_Dymola.png,28620,2016-04-23 12:49:24,Christian Kral,SMEE_Generator result of Dymola 2016,ok
3499,SMEE_Generator_OM.png,ticket/3499/SMEE_Generator_OM.png,34098,2016-04-23 12:48:59,Christian Kral,SMEE_Generator result of OMEdit 1.10.0~dev-103-g43d1b0b,ok
3500,InconsistentNumericalResults.zip,ticket/3500/InconsistentNumericalResults.zip,44614,2015-10-08 21:09:46,dma,Modelica source file and plot of results,ok
3504,qjson-qt5.patch,ticket/3504/qjson-qt5.patch,711,2015-10-12 17:24:45,gossen,,ok
3507,main.log,ticket/3507/main.log,2919314,2015-10-13 19:30:59,dersh,,ok
3509,makelog.txt,ticket/3509/makelog.txt,1621075,2015-10-14 12:25:56,grant,Makelog.txt,ok
3514,TestFile.mo,ticket/3514/TestFile.mo,3050,2015-10-15 08:02:27,Christian Kral,,ok
3521,WhenPackage.mo,ticket/3521/WhenPackage.mo,4232,2015-10-18 19:08:56,Christian Kral,Example showing the issue,ok
3528,OnOffVariant.mo,ticket/3528/OnOffVariant.mo,8419,2015-10-23 12:53:18,sjoelund.se,,ok
3542,BugReadData.zip,ticket/3542/BugReadData.zip,630,2015-11-05 08:46:38,Arno_Epsilon,,ok
3545,script.mos,ticket/3545/script.mos,234,2015-11-06 14:55:27,adeas31,,ok
3548,linearSolverUmfpack.c.diff,ticket/3548/linearSolverUmfpack.c.diff,2633,2015-11-14 17:45:06,crupp,,ok
3548,linearSolverUmfpack.h.diff,ticket/3548/linearSolverUmfpack.h.diff,469,2015-11-14 17:44:53,crupp,,ok
3550,main.2.log,ticket/3550/main.2.log,2748054,2015-11-12 22:39:28,Shad Sterling,Build log for openmodelica-stable,ok
3550,main.3.log,ticket/3550/main.3.log,2724683,2015-11-16 19:24:51,Shad Sterling,Build log for openmodelica-1.9.4~dev-413-gf7736fa_0+gfortran48+libraries+omnotebook+qt+sundials.darwin_14.x86_64.tbz2,ok
3550,main.log,ticket/3550/main.log,2559668,2015-11-09 21:02:59,Shad Sterling,Build log,ok
3551,removeComponentModifiers.mos,ticket/3551/removeComponentModifiers.mos,788,2015-11-09 23:37:40,adeas31,,ok
3558,PULSER.mo,ticket/3558/PULSER.mo,2174,2016-02-08 08:35:57,ceraolo,,ok
3562,script.mos,ticket/3562/script.mos,308,2015-11-23 13:33:05,adeas31,,ok
3567,script.mos,ticket/3567/script.mos,1065,2015-11-19 14:49:27,adeas31,,ok
3568,airconds_det.mo,ticket/3568/airconds_det.mo,4579,2015-11-19 15:02:46,fbergero,This is the example. I'm compiling it with -O3.,ok
3573,AvlTree.mo,ticket/3573/AvlTree.mo,15050,2015-11-26 10:26:40,sjoelund.se,,ok
3574,addClassAnnotation.mos,ticket/3574/addClassAnnotation.mos,541,2015-11-23 13:37:18,adeas31,,ok
3575,script.mos,ticket/3575/script.mos,117,2015-11-23 15:02:03,adeas31,,ok
3575,vector.mo,ticket/3575/vector.mo,639,2015-11-23 15:01:53,adeas31,,ok
3579,Triac.pdf,ticket/3579/Triac.pdf,195129,2015-12-05 09:10:38,ceraolo,,ok
3579,idealTriacCircuit.png,ticket/3579/idealTriacCircuit.png,217513,2015-12-05 13:11:26,adeas31,,ok
3580,testOM.mo,ticket/3580/testOM.mo,16565,2015-12-05 23:19:41,ceraolo,,ok
3585,BugCreateModel.zip,ticket/3585/BugCreateModel.zip,606,2015-12-07 14:25:38,Arno_Epsilon,Package for test,ok
3588,script.mos,ticket/3588/script.mos,668,2015-12-08 12:41:19,adeas31,,ok
3590,Test.zip,ticket/3590/Test.zip,682,2015-12-09 18:50:12,casella,Test case,ok
3591,PID_ControllerTotal.mo,ticket/3591/PID_ControllerTotal.mo,34671,2015-12-10 17:27:17,bthiele,,ok
3592,EigenTest.mo,ticket/3592/EigenTest.mo,217,2015-12-11 01:01:42,adeas31,,ok
3593,test.mos,ticket/3593/test.mos,726,2015-12-11 11:57:05,perost,,ok
3594,test.mos,ticket/3594/test.mos,463,2015-12-11 16:51:52,perost,Test script,ok
3600,TestConnector.mo,ticket/3600/TestConnector.mo,1362,2015-12-16 10:23:50,casella,Test package,ok
3606,OMEdit.png,ticket/3606/OMEdit.png,211267,2015-12-22 12:00:14,ceraolo,,ok
3606,Test_.mo,ticket/3606/Test_.mo,44883,2015-12-28 07:49:39,ceraolo,,ok
3606,test.mo,ticket/3606/test.mo,420,2015-12-22 11:59:56,ceraolo,,ok
3608,OOInertia.mo,ticket/3608/OOInertia.mo,55922,2015-12-22 13:04:43,ceraolo,,ok
3608,P.mo,ticket/3608/P.mo,761,2016-02-01 12:56:14,adeas31,,ok
3608,TestConnect.mo,ticket/3608/TestConnect.mo,12548,2016-02-12 07:34:25,ceraolo,,ok
3614,Test1.mos,ticket/3614/Test1.mos,684,2015-12-23 22:05:00,casella,Script to reproduce the problem,ok
3616,HeatConductorComplex.mo,ticket/3616/HeatConductorComplex.mo,4303,2015-12-24 16:09:47,cxh,Heat Conductor Complex model,ok
3616,HeatConductorComplex.mos,ticket/3616/HeatConductorComplex.mos,214,2015-12-24 16:10:37,cxh,Script to export Heat Conductor Complex model as an FMU,ok
3618,clockedTest.mos.fail_log,,10758,2016-01-11 18:41:19,r.trevor.clark,fail log,missing
3618,failed tests,ticket/3618/failed tests,9647,2016-01-05 22:24:47,Trevor Clark,failed tests,ok
3619,withFolder.mo,ticket/3619/withFolder.mo,47480,2015-12-30 17:23:39,ceraolo,,ok
3624,test.mo,ticket/3624/test.mo,3294,2016-01-07 12:54:50,ceraolo,,ok
3625,KeyWordIO.mo,ticket/3625/KeyWordIO.mo,16087,2016-01-07 17:42:35,Christian Kral,Handling input and output of data files,ok
3625,TestKeyWordIO.mo,ticket/3625/TestKeyWordIO.mo,4339,2016-01-07 17:43:16,Christian Kral,Test examples to be compared,ok
3625,input.dat,ticket/3625/input.dat,21,2016-01-07 17:43:33,Christian Kral,Input data file,ok
3625,script.mos,ticket/3625/script.mos,252,2016-04-12 14:05:17,adeas31,,ok
3626,DC_machine.mo,ticket/3626/DC_machine.mo,3381,2016-01-07 18:06:13,Christian Kral,Example demonstrating parameter record issue,ok
3628,TransformationSorted.mo,ticket/3628/TransformationSorted.mo,3341,2016-01-12 12:28:24,anonymous,,ok
3628,TransformationSubstituted.mo,ticket/3628/TransformationSubstituted.mo,3401,2016-01-12 12:29:06,anonymous,,ok
3628,TransformationUnsorted.mo,ticket/3628/TransformationUnsorted.mo,3341,2016-01-12 12:28:40,anonymous,,ok
3629,Modelica.Fluid.Examples.NonCircularPipes_info.json,ticket/3629/Modelica.Fluid.Examples.NonCircularPipes_info.json,1514801,2016-01-25 07:26:39,Alexander Täschner,,ok
3630,A.mo,ticket/3630/A.mo,56,2016-01-14 18:47:07,casella,Test package,ok
3632,SwP3v04.mo.flat,ticket/3632/SwP3v04.mo.flat,51109,2016-01-19 18:39:00,anonymous,,ok
3632,xsat.txt,ticket/3632/xsat.txt,286,2016-01-19 18:38:45,anonymous,,ok
3635,test0.mo,ticket/3635/test0.mo,5092,2016-01-20 01:48:30,ceraolo,,ok
3636,MSL 3.2.2.ods,ticket/3636/MSL 3.2.2.ods,52905,2016-01-20 09:47:25,casella,Regression analysis,ok
3637,test_exist.mo,ticket/3637/test_exist.mo,641,2016-01-21 16:51:15,casella,Test model,ok
3638,KeyWordIO.mo,ticket/3638/KeyWordIO.mo,16059,2016-01-21 19:23:53,Christian Kral,Library to read parameters from external file,ok
3638,ReadingParameters.mo,ticket/3638/ReadingParameters.mo,419,2016-01-21 19:23:17,Christian Kral,Test example,ok
3638,input.dat,ticket/3638/input.dat,19,2016-01-21 19:24:40,Christian Kral,Input data file containing parameter values V1 and V2,ok
3641,Test.mos,ticket/3641/Test.mos,183,2016-01-25 13:18:02,casella,,ok
3641,TestPackage.mo,ticket/3641/TestPackage.mo,127,2016-01-25 13:18:14,casella,,ok
3642,TestDiff.mos,ticket/3642/TestDiff.mos,628,2016-01-25 14:03:23,adeas31,,ok
3643,ExampleLib.mo,ticket/3643/ExampleLib.mo,3179,2016-01-26 14:50:05,andreas.hofmann7,,ok
3645,TestDelete.mo,ticket/3645/TestDelete.mo,772,2016-01-26 15:48:17,casella,,ok
3649,Transformer.SC1.gv,ticket/3649/Transformer.SC1.gv,10549,2016-04-18 20:50:42,adrpo,Overconstrained connection graph handling for Transformer.SC1 model,ok
3649,Transformer.SC2.svg,ticket/3649/Transformer.SC2.svg,45406,2016-04-18 20:50:55,adrpo,Overconstrained connection graph handling for Transformer.SC2 model,ok
3649,Transformer.mo,ticket/3649/Transformer.mo,22397,2016-01-28 09:04:19,Christian Kral,Demonstration examples SC1 and SC2,ok
3650,flip.png,ticket/3650/flip.png,3522,2016-01-28 09:13:33,Christian Kral,Image showing the issue of horizontally flipping a model,ok
3652,TestPackage.mo,ticket/3652/TestPackage.mo,2360,2016-01-28 12:10:48,dietmarw,,ok
3654,new.png,ticket/3654/new.png,2248,2016-01-29 08:39:08,dietmarw,,ok
3654,old.png,ticket/3654/old.png,8415,2016-01-29 08:36:13,dietmarw,,ok
3656,Elevator.mo,ticket/3656/Elevator.mo,13110,2016-01-31 16:23:05,Christian Kral,Example to demonstrate bug,ok
3656,cabin.png,ticket/3656/cabin.png,20137,2016-02-08 17:34:13,Christian Kral,Plot of simulation results,ok
3657,OnOff.png,ticket/3657/OnOff.png,2357,2016-02-01 09:58:29,dietmarw,,ok
3658,TestComment.mo,ticket/3658/TestComment.mo,138,2016-02-01 13:24:15,casella,,ok
3658,TestDiff.mos,ticket/3658/TestDiff.mos,622,2016-02-03 12:58:54,sjoelund.se,,ok
3660,Screen Shot 2016-02-02 at 13.48.31.png,ticket/3660/Screen Shot 2016-02-02 at 13.48.31.png,14017,2016-02-02 12:56:06,trabuzin,Linearization menu in Dymola,ok
3660,Screen Shot 2016-02-02 at 13.48.43.png,ticket/3660/Screen Shot 2016-02-02 at 13.48.43.png,52312,2016-02-02 12:56:32,trabuzin,Parameters of linearization,ok
3660,Screen Shot 2016-02-02 at 13.49.06.png,ticket/3660/Screen Shot 2016-02-02 at 13.49.06.png,177456,2016-02-02 12:57:05,trabuzin,Output of linearized system,ok
3660,linearize_iPSL.mos,ticket/3660/linearize_iPSL.mos,440,2016-02-02 12:58:43,trabuzin,Linearization Modelica script,ok
3668,LargeAlgebraic.mo,ticket/3668/LargeAlgebraic.mo,464,2016-02-05 18:31:06,casella,,ok
3668,LargeAlgebraic_MemoryUsage.pdf,ticket/3668/LargeAlgebraic_MemoryUsage.pdf,136928,2016-02-10 19:48:59,lochel,A first analysis of the backend memory usage for model LargeAlgebraic.,ok
3668,LargeAlgebraic_MemoryUsage2.pdf,ticket/3668/LargeAlgebraic_MemoryUsage2.pdf,140720,2016-02-12 07:21:16,lochel,Impact of symbolic Jacobian computation for SCC analysis on the memory consumption for model LargeAlgebraic.,ok
3669,LargeDifferential.mo,ticket/3669/LargeDifferential.mo,1311,2016-02-09 14:48:21,casella,,ok
3673,Requirement_Modeling.pdf,ticket/3673/Requirement_Modeling.pdf,163451,2016-02-09 21:41:24,olero,An idea of what it should look like,ok
3673,example.mo,ticket/3673/example.mo,414,2016-02-09 23:21:53,olero,The example model,ok
3673,mediators.mo,ticket/3673/mediators.mo,455,2016-02-09 23:30:05,olero,mediators used to calculate bindings,ok
3673,run.mos,ticket/3673/run.mos,117,2016-02-09 23:23:10,olero,the script call,ok
3674,HeliumTestModelTotal.mo,ticket/3674/HeliumTestModelTotal.mo,240065,2016-02-10 14:52:04,Alexander Täschner,Save total file of the model,ok
3674,Test_HeliumTestModelTotal.mos,ticket/3674/Test_HeliumTestModelTotal.mos,203,2016-02-10 14:52:37,Alexander Täschner,Script file used for testing,ok
3674,test_183.log,ticket/3674/test_183.log,14946,2016-03-30 07:08:43,Alexander Täschner,Log file showing undefined variable errors,ok
3674,test_527.log,ticket/3674/test_527.log,55325,2016-05-02 06:56:05,Alexander Täschner,Test log generated using Windows nightly OpenModelica-v1.10.0-dev-527-g39b1854-64bit,ok
3678,TestCaching.mo,ticket/3678/TestCaching.mo,2584,2016-02-10 23:10:10,casella,,ok
3680,M.mo,ticket/3680/M.mo,108,2016-02-11 16:35:12,adeas31,,ok
3680,script.mos,ticket/3680/script.mos,79,2016-02-11 16:35:24,adeas31,,ok
3681,TestStrongComponentJacobians.mo,ticket/3681/TestStrongComponentJacobians.mo,676,2016-02-12 01:05:36,casella,,ok
3681,test.mos,ticket/3681/test.mos,1069,2016-02-12 01:05:45,casella,,ok
3683,RenaTest.mo,ticket/3683/RenaTest.mo,1402,2016-02-15 19:00:44,anonymous,,ok
3683,circuit.png,ticket/3683/circuit.png,72013,2016-02-15 18:59:58,anonymous,,ok
3683,omeditcommunication.log,ticket/3683/omeditcommunication.log,2461598,2016-02-15 19:45:58,anonymous,,ok
3688,options.PNG,ticket/3688/options.PNG,40895,2016-02-16 00:17:55,anonymous,,ok
3688,script.mos,ticket/3688/script.mos,70,2016-02-16 00:18:43,anonymous,,ok
3688,test.mo,ticket/3688/test.mo,964,2016-02-16 00:18:29,anonymous,,ok
3691,A.mo,ticket/3691/A.mo,2133,2016-02-18 11:09:16,wbraun,,ok
3701,EV_DAEissue.mo,ticket/3701/EV_DAEissue.mo,6948,2016-02-20 08:59:53,ceraolo,,ok
3701,ScreenShot.png,ticket/3701/ScreenShot.png,74830,2016-02-20 13:20:54,ceraolo,,ok
3701,omeditcommunication.log,ticket/3701/omeditcommunication.log,2338198,2016-02-20 12:36:36,ceraolo,,ok
3703,LinTab.mo,ticket/3703/LinTab.mo,1707,2016-02-20 16:21:28,hans.hell,,ok
3703,LinTab.png,ticket/3703/LinTab.png,10972,2016-02-20 16:21:48,hans.hell,,ok
3703,LinTabNEW.mo,ticket/3703/LinTabNEW.mo,1775,2016-03-03 17:24:20,hans.hell,,ok
3703,linear_LinTab.mo,ticket/3703/linear_LinTab.mo,563,2016-02-20 16:22:15,hans.hell,,ok
3703,linear_LinTabNEW.mo,ticket/3703/linear_LinTabNEW.mo,589,2016-03-03 17:24:45,hans.hell,,ok
3706,OMEditRedIcon.png,ticket/3706/OMEditRedIcon.png,85813,2016-02-22 13:35:52,rfranke,,ok
3708,SemiTest.PNG,ticket/3708/SemiTest.PNG,13659,2016-02-22 23:48:57,anonymous,,ok
3708,SemiTest.mo,ticket/3708/SemiTest.mo,1773,2016-02-22 23:48:27,anonymous,,ok
3712,MyFirstOMNotebook.onb,ticket/3712/MyFirstOMNotebook.onb,17415,2016-02-23 11:53:29,adeas31,,ok
3716,TestArrays.zip,ticket/3716/TestArrays.zip,368298,2016-02-23 18:45:33,casella,,ok
3718,omedit_log.txt,ticket/3718/omedit_log.txt,2138525,2016-02-24 02:30:15,crupp,Log for text view edit bug.,ok
3722,M.mo,ticket/3722/M.mo,26,2016-02-24 21:51:49,adeas31,,ok
3722,P.mo,ticket/3722/P.mo,21,2016-02-24 21:51:41,adeas31,,ok
3722,script.mos,ticket/3722/script.mos,220,2016-02-24 21:51:59,adeas31,,ok
3723,Test.zip,ticket/3723/Test.zip,801,2016-02-25 00:41:41,casella,,ok
3723,omeditcommunication.zip,ticket/3723/omeditcommunication.zip,237290,2016-03-03 00:14:14,casella,,ok
3725,script.mos,ticket/3725/script.mos,627,2016-02-25 00:57:18,adeas31,,ok
3736,WindowsOnPrimaryMonitor.tiff,ticket/3736/WindowsOnPrimaryMonitor.tiff,387750,2016-03-01 23:03:03,dersh,Windows as seen correctly on primary display,ok
3736,WindowsVisible.tiff,ticket/3736/WindowsVisible.tiff,390832,2016-03-01 23:03:34,dersh,Windows as visible after moving scroll bar,ok
3736,Windowshidden.tiff,ticket/3736/Windowshidden.tiff,307842,2016-03-01 23:01:34,dersh,"Windows ""hidden"" off edge of panel",ok
3737,Rpkg.mo,ticket/3737/Rpkg.mo,2548,2016-03-02 13:12:18,ceraolo,,ok
3738,FullRobotDiff.diff,ticket/3738/FullRobotDiff.diff,24052,2016-03-02 15:45:25,sjoelund.se,,ok
3743,EHPT.mo,ticket/3743/EHPT.mo,301332,2016-03-03 07:54:54,ceraolo,,ok
3743,ErrorMessage.txt,ticket/3743/ErrorMessage.txt,1344314,2016-03-03 07:55:12,ceraolo,,ok
3754,a.mo,ticket/3754/a.mo,5424,2016-03-08 16:52:08,sjoelund.se,,ok
3755,advectionCos.mo,ticket/3755/advectionCos.mo,447,2016-03-09 13:55:42,jansilar,,ok
3755,script.mos,ticket/3755/script.mos,160,2016-04-06 22:16:05,adeas31,,ok
3756,advectionCos.mo,ticket/3756/advectionCos.mo,447,2016-03-09 14:03:36,jansilar,,ok
3764,c.py,ticket/3764/c.py,2023,2016-03-15 12:54:40,sjoelund.se,Typed parsing grammar,ok
3764,tmp.file,ticket/3764/tmp.file,242067,2016-03-15 12:54:56,sjoelund.se,File causing memory issues for pyparsing,ok
3765,semiLinear_bug.mo,ticket/3765/semiLinear_bug.mo,214,2016-03-14 22:41:46,crupp,,ok
3766,testTemp_Fehler.GIF,ticket/3766/testTemp_Fehler.GIF,383189,2016-03-15 13:28:13,anonymous,Crash window when try to move marked models,ok
3767,LoadingScreenOMEdit.GIF,ticket/3767/LoadingScreenOMEdit.GIF,158267,2016-03-15 13:25:53,anonymous,"OMEdit sometimes hang up on loading screen with ""Loading Widgets""",ok
3767,omeditcommunication.log,ticket/3767/omeditcommunication.log,6286,2016-03-15 13:45:38,anonymous,"LogFile for the ""CreatingWidgets"" Situation",ok
3773,script.mos,ticket/3773/script.mos,296,2016-03-18 13:37:38,adeas31,,ok
3786,Driver.mo,ticket/3786/Driver.mo,1537,2016-03-22 07:55:50,adrpo,,ok
3787,AboutOMEdit.png,ticket/3787/AboutOMEdit.png,127830,2016-03-22 11:02:22,adeas31,,ok
3787,AboutOMEditLinux.png,ticket/3787/AboutOMEditLinux.png,175124,2016-03-22 11:32:15,dietmarw,,ok
3793,DO1.mo,ticket/3793/DO1.mo,7985,2016-03-23 17:28:04,ceraolo,,ok
3803,main.2.log,ticket/3803/main.2.log,2406478,2016-03-30 14:06:55,dersh,build log after metis install,ok
3803,main.log,ticket/3803/main.log,2450484,2016-03-29 18:57:36,dersh,,ok
3804,TestUTF.mo,ticket/3804/TestUTF.mo,138,2016-03-30 08:54:02,ceraolo,,ok
3804,TestUTFByOM.mo,ticket/3804/TestUTFByOM.mo,146,2016-03-30 13:10:55,ceraolo,,ok
3804,TestUTfByDym.mo,ticket/3804/TestUTfByDym.mo,158,2016-03-30 13:10:47,ceraolo,,ok
3804,UTF report.pdf,ticket/3804/UTF report.pdf,205203,2016-03-30 13:11:03,ceraolo,,ok
3804,UTFPkg.mo,ticket/3804/UTFPkg.mo,1844,2016-03-30 08:54:11,ceraolo,,ok
3805,2016-03-29_17_46_18-openmodelica.stacktrace.OMEdit.txt,ticket/3805/2016-03-29_17_46_18-openmodelica.stacktrace.OMEdit.txt,6771,2016-03-30 11:27:39,adeas31,,ok
3835,omeditcommands.mos,ticket/3835/omeditcommands.mos,557893,2016-04-11 14:06:17,jansilar,,ok
3835,omeditcommunication.log,ticket/3835/omeditcommunication.log,2128007,2016-04-11 14:06:45,jansilar,,ok
3835,openmodelica.stacktrace.OMEdit,ticket/3835/openmodelica.stacktrace.OMEdit,5167,2016-04-11 14:06:58,jansilar,,ok
3836,test.mos,ticket/3836/test.mos,479,2016-04-11 09:36:42,perost,Test script,ok
3841,Export to clipboard.png,ticket/3841/Export to clipboard.png,3052,2016-04-12 10:13:07,Christoph,,ok
3841,Export_as_image.png,ticket/3841/Export_as_image.png,3426,2016-04-12 10:06:09,Christoph,,ok
3841,screenshot.PNG,ticket/3841/screenshot.PNG,5261,2016-04-12 10:06:17,Christoph,,ok
3841,sdfdsf_2.png,ticket/3841/sdfdsf_2.png,3431,2016-04-12 10:15:30,Christoph,,ok
3844,Modelica.Media.Examples.R134a.R134a2.mof,ticket/3844/Modelica.Media.Examples.R134a.R134a2.mof,16075505,2016-04-13 04:39:15,rfranke,,ok
3844,Modelica.Media.Examples.R134a.R134a2_functions.c,ticket/3844/Modelica.Media.Examples.R134a.R134a2_functions.c,9070660,2016-04-13 04:41:19,rfranke,,ok
3846,Test_OMEdit.zip,ticket/3846/Test_OMEdit.zip,1439633,2016-04-13 12:33:16,casella,Files to reproduce the problem,ok
3848,MonitorClassExample.pdf,ticket/3848/MonitorClassExample.pdf,182316,2016-04-14 04:05:26,stephan.fevrier,Example of proposed new model view,ok
3857,BouncingBall.mo,ticket/3857/BouncingBall.mo,396,2016-04-18 14:29:36,anonymous,,ok
3857,Modelica.Fluid.Examples.PumpingSystem.2.xml,ticket/3857/Modelica.Fluid.Examples.PumpingSystem.2.xml,3989510,2016-08-05 14:10:16,anonymous,,ok
3857,Modelica.Fluid.Examples.PumpingSystem.xml,ticket/3857/Modelica.Fluid.Examples.PumpingSystem.xml,3967306,2016-08-04 14:41:30,anonymous,,ok
3857,PumpingSystem.mo,ticket/3857/PumpingSystem.mo,7550,2016-08-04 14:42:03,anonymous,,ok
3865,MODELICA_0Demo_testmotor_03.fmu,ticket/3865/MODELICA_0Demo_testmotor_03.fmu,1787259,2016-04-23 18:11:01,Christian.Bertsch,FMU exorted from Dymola 2016FD01,ok
3878,AA_test.mo,ticket/3878/AA_test.mo,1123,2016-05-02 10:17:20,Christoph,,ok
3878,AA_test_1.10-dev-527.PNG,ticket/3878/AA_test_1.10-dev-527.PNG,2624,2016-05-02 10:17:36,Christoph,,ok
3878,AA_test_1.9.6.PNG,ticket/3878/AA_test_1.9.6.PNG,2433,2016-05-02 10:17:28,Christoph,,ok
3878,Antialiasing-1.9.6.PNG,ticket/3878/Antialiasing-1.9.6.PNG,1160,2016-04-29 14:16:21,Christoph,,ok
3878,Antialiasing.PNG,ticket/3878/Antialiasing.PNG,1107,2016-04-29 13:54:05,Christoph,,ok
3879,t3879.mo,ticket/3879/t3879.mo,14304,2016-10-12 14:31:11,ceraolo,,ok
3880,main.log,ticket/3880/main.log,350237,2016-05-01 09:08:20,ben.haefele,Log-File.,ok
3885,TestStreamConnectors.mo,ticket/3885/TestStreamConnectors.mo,27023,2018-08-31 08:39:48,casella,,ok
3885,TestStreamConnectorsNoActualStream.mo,ticket/3885/TestStreamConnectorsNoActualStream.mo,25210,2018-08-31 13:31:52,casella,,ok
3885,TestStreamConnectorsNoActualStreamEvaluateParams.mo,ticket/3885/TestStreamConnectorsNoActualStreamEvaluateParams.mo,28340,2018-08-31 17:40:39,casella,,ok
3897,main.log,ticket/3897/main.log,3249159,2016-05-09 14:38:54,dersh,,ok
3906,Immagine.png,ticket/3906/Immagine.png,27320,2016-05-12 17:32:10,casella,,ok
3907,test.2.mo,ticket/3907/test.2.mo,188,2016-05-13 09:39:16,baudette,original file,ok
3907,test.mo,ticket/3907/test.mo,184,2016-05-13 09:37:36,baudette,Resulting File,ok
3910,testStrangeCSE.mos,ticket/3910/testStrangeCSE.mos,589,2016-05-16 17:05:25,casella,.mos file to reproduce the problem,ok
3926,calculateParametersBug.mos,ticket/3926/calculateParametersBug.mos,1530,2016-05-25 13:11:06,ptaeuber,,ok
3949,CodegenFMUCppHpcom.mo.log,ticket/3949/CodegenFMUCppHpcom.mo.log,107119,2016-06-02 22:02:50,adrpo,,ok
3953,runSimulate.mos,ticket/3953/runSimulate.mos,354,2016-06-07 14:20:13,bthiele,The mos script calling simulate(..),ok
3957,PickPlace.2.mo,ticket/3957/PickPlace.2.mo,5964,2016-06-09 14:33:49,bthiele,Revised version (still buggy),ok
3957,PickPlace.3.mo,ticket/3957/PickPlace.3.mo,5964,2016-06-09 14:37:37,bthiele,Revised version (still buggy),ok
3957,PickPlace.4.mo,ticket/3957/PickPlace.4.mo,4691,2016-06-14 14:34:12,tpv9292,,ok
3957,PickPlace.mo,ticket/3957/PickPlace.mo,6227,2016-06-09 12:33:13,anonymous,,ok
3959,OMEditScreenshot1.png,ticket/3959/OMEditScreenshot1.png,75391,2016-06-09 15:37:59,bthiele,Screen shot,ok
3966,Table_online_change_test.mo,ticket/3966/Table_online_change_test.mo,1579,2016-06-17 13:10:23,anonymous,,ok
3966,test_ctrl.mo,ticket/3966/test_ctrl.mo,1425,2016-06-17 13:10:37,anonymous,,ok
